"","EntrezId","Symbol","GeneName","GENE","moduleColor","GS.GDAT_BW","p.GS.GDAT_BW","GS.TG_nmol_gWW","p.GS.TG_nmol_gWW","GS.TG_nmol_gWW.1","p.GS.glucose_norm","MM.blue","p.MM.blue","MM.brown","p.MM.brown","MM.cyan","p.MM.cyan","MM.yellow","p.MM.yellow","MM.tan","p.MM.tan","MM.magenta","p.MM.magenta","MM.green","p.MM.green","MM.red","p.MM.red","MM.greenyellow","p.MM.greenyellow","MM.purple","p.MM.purple","MM.pink","p.MM.pink","MM.salmon","p.MM.salmon","MM.turquoise","p.MM.turquoise","MM.black","p.MM.black"
"ENSMUSG00000024430","71132","Cabyr","calcium-binding tyrosine-(Y)-phosphorylation regulated (fibrousheathin 2)","ENSMUSG00000024430","magenta",0.0302094156190451,0.859123475256343,-0.0729076236291025,0.668046996622384,0.0425184979283711,0.80269098021853,0.127650544895894,0.451506545620214,-0.0507929887018001,0.765283355703989,-0.125261755697018,0.460087429504139,0.0148214818024692,0.930619164915884,-0.0217826616263173,0.898175800156513,-0.406513785899146,0.012534520205508,-0.121825866544469,0.47258114237846,0.351749045903213,0.0327672852886504,0.0947496672310163,0.576970197317074,0.201754804328101,0.231124696598904,0.222375129052854,0.185880897579629,0.00732161532854048,0.965695485434394,-0.130344519565701,0.441934206996692,0.424958047198317,0.00874716872384015
"ENSMUSG00000020175","76877","Rab36","RAB36, member RAS oncogene family","ENSMUSG00000020175","magenta",-0.439190297085672,0.00653765195619812,-0.27554138590247,0.0988089487662465,-0.460076149160026,0.00416912449146102,-0.618324535691361,4.53489374889634e-05,0.460037388650281,0.00417271458944399,0.108122242909016,0.524137708696962,-0.0382113448400435,0.822341187078596,0.289626554065506,0.0820791570826304,0.836544805787427,1.13217865179087e-10,0.422380851963249,0.00920889116863418,-0.511333092035421,0.00121904707941565,-0.192692292616288,0.253196453681463,-0.0761457617787864,0.654203340189829,-0.336820473652796,0.0415025653721158,-0.00573950727691762,0.973105199206831,0.441847232251125,0.00618340142337888,-0.171602483563656,0.30984419058977
"ENSMUSG00000028339","12819","Col15a1","collagen, type XV, alpha 1","ENSMUSG00000028339","magenta",-0.250342150374915,0.135066128630241,-0.0959883682851148,0.571977160483545,-0.0966333552621893,0.56938510658329,-0.638595924726217,2.10871628474704e-05,0.383771288047325,0.0190346505128558,0.0212699668323656,0.900560368935696,-0.158315063699256,0.349344770410385,0.245049347520789,0.143793086805447,0.600322925278285,8.57214583867465e-05,0.219356442060492,0.192079833445685,-0.20772986919125,0.217309516980112,-0.12377473665818,0.465472764710942,0.000396083478010123,0.998143654737559,-0.160937626091649,0.341316153715139,-0.21109914195094,0.209774958489467,0.194602341298285,0.24843176177221,-0.110543000896278,0.514834184041482
"ENSMUSG00000092300","69681","Cdk3","cyclin-dependent kinase 3","ENSMUSG00000092300","magenta",0.198232599357252,0.239542202455441,0.143215458737754,0.397766273476749,0.197601979527441,0.24107082018504,0.263324461498538,0.115325673349416,-0.190609329276232,0.258461435130101,0.162122762951901,0.337725391608741,0.253975113084128,0.129306712592338,-0.342235538847317,0.0381386998964337,-0.425237692163303,0.00869827909003778,-0.151158574272066,0.371830234703046,0.137485710139212,0.417105384038841,0.19602575056075,0.244920268854212,0.0822919638236113,0.628240690686392,0.0896875677664982,0.597576056009735,-0.00722751735682372,0.966136114799292,-0.174603975594807,0.301328820207919,0.145450429579128,0.390365327532844
"ENSMUSG00000078902",NA,NA,NA,"ENSMUSG00000078902","magenta",-0.0950742853025422,0.57565980767122,-0.255046056501653,0.127644254686692,0.0287454582066085,0.865886957257728,0.236137684485128,0.159409795890057,0.234627635453492,0.162173030475537,-0.202135689817028,0.230226640409693,-0.0308160091601702,0.85632387990239,-0.181304426693431,0.282862526095126,-0.381217222312065,0.0199149809567607,-0.227430882312236,0.175818031968434,0.156704329609215,0.354332162056849,-0.0256872616523836,0.88004562533091,0.111164486310271,0.512458987028514,0.0464406686985651,0.784900034080951,-0.149795858556722,0.376206994639087,-0.216660159884098,0.197738377327777,0.317029983709847,0.0558921677965553
"ENSMUSG00000037594","217887","Clba1","clathrin binding box of aftiphilin containing 1","ENSMUSG00000037594","magenta",-0.371783138349863,0.0234666719620209,-0.109164718161553,0.520121159761581,-0.336136845269657,0.0419438031233664,-0.56257520619763,0.00028980336341868,0.347955844718162,0.0348294893048747,0.153461228961355,0.364503574861664,-0.148358272468988,0.380857024644416,0.450970458302283,0.00508979518557574,0.747098629786604,1.08833535026238e-07,0.121062678437606,0.475380313813985,-0.29762778666692,0.0736064692858609,-0.178433501677543,0.290682860772667,0.0903632552977375,0.594807168953351,0.0491481083052216,0.772680929490519,-0.113149116145225,0.504910875107011,0.438548670992687,0.00662576975604414,-0.232158174428806,0.166766102212758
"ENSMUSG00000036181","50708","Hist1h1c","histone cluster 1, H1c","ENSMUSG00000036181","magenta",-0.29344454173281,0.0779465143142314,-0.17040349560937,0.313287833720773,-0.141095483431517,0.404860582224505,-0.588333957408376,0.000128298805319963,0.390193636155996,0.0169637021685412,0.274467819594337,0.10018355386849,0.00273147651186245,0.987198759671016,0.308364086664265,0.0633302863477624,0.672835562833818,5.06407746762665e-06,0.298699457256727,0.0725256256920917,-0.372913715068735,0.0230151325642561,-0.110987564949253,0.513134589447032,-0.0617213852612212,0.716681890266059,-0.175565698268691,0.298632213304472,-0.0111669878933589,0.947698920481984,0.462056849743881,0.00398919665642778,0.0302763621991679,0.858814414637112
"ENSMUSG00000042115","213417","Klhdc8a","kelch domain containing 8A","ENSMUSG00000042115","magenta",-0.324088229388624,0.0503629854937704,-0.126196070204453,0.45672088637161,-0.430862154956435,0.00776337706348028,-0.652435229843597,1.21034495192836e-05,0.407546888305817,0.012290703947393,0.239355578707077,0.153635314031903,-0.123004992309452,0.46827354500381,0.432886220149249,0.00744868914862843,0.886108047731324,3.07046063844461e-13,0.317971948234117,0.0551274826885642,-0.376019877538629,0.0218115663715111,-0.0442936659133882,0.794626131215296,-0.00345702517755551,0.983798829273934,-0.186449621501421,0.269191476571872,-0.113371651379402,0.50406801895858,0.498323462912195,0.00169596548015442,-0.126162174203825,0.456842789268155
"ENSMUSG00000092384",NA,NA,NA,"ENSMUSG00000092384","magenta",-0.487410604880179,0.00221537471023024,-0.305873689621595,0.0656065261789797,-0.198932451890058,0.237853432906567,-0.511739811497199,0.00120627367560206,0.458334790413849,0.00433308209608392,-0.214842080466525,0.201619103278631,-0.462992710926302,0.00390655357724896,0.58231105400281,0.000156181901243827,0.557167056445265,0.000341005390214353,0.258073460944413,0.123030741258702,0.131306228395641,0.438544139177845,-0.0711614307688055,0.675557738196931,0.0284812245910199,0.867108732076371,0.000333293976356388,0.998437933202968,-0.159906124838875,0.344460373527966,0.400907012803745,0.0139303155194317,0.0168328238378514,0.921231433181073
"ENSMUSG00000036411","68283","9530077C05Rik","RIKEN cDNA 9530077C05 gene","ENSMUSG00000036411","magenta",-0.00248425641460745,0.988357289988711,0.251987126996968,0.132435271254526,0.263967609104866,0.114407483387111,-0.24049564737695,0.151626416986316,-0.0199003132652885,0.906934850462913,0.0820108566267752,0.629418890803942,-0.118565784462229,0.484598718965398,0.227954359580924,0.174798765956986,0.382861262760173,0.0193445093874444,0.137969124539632,0.415453581427217,-0.0256800982623183,0.88007883484134,-0.073637402918493,0.664917406085943,0.16104000208368,0.341005053007089,0.23241960571614,0.166275475813138,0.0191672996382017,0.910348739000751,0.152908423567181,0.366254587221299,-0.145692217713792,0.389569491607071
"ENSMUSG00000094958",NA,NA,NA,"ENSMUSG00000094958","magenta",0.191598601046577,0.25595193429895,0.213021926806725,0.205557145064445,0.218307406316237,0.194267696566621,0.347812077634753,0.0349096864303494,-0.197425789359328,0.241499075214594,0.0352671925554058,0.835835441157151,0.169820048272686,0.314972247433887,-0.297169045984956,0.074072968572321,-0.616982641181532,4.76176227908036e-05,-0.452914637536984,0.00487969593392132,0.280570473227343,0.0925605455495445,0.137179542454975,0.418153455993505,0.449161856198306,0.00529221527929817,0.328358075974671,0.0472368569271301,-0.270897799996554,0.104859631962435,-0.338854119112903,0.0402121538574515,0.488831377194699,0.00214069503127931
"ENSMUSG00000038473","70729","Nos1ap","nitric oxide synthase 1 (neuronal) adaptor protein","ENSMUSG00000038473","magenta",-0.146138802848547,0.388102058654868,-0.159792491264804,0.344807828523249,-0.0548401652903643,0.747170044439115,-0.540541682254868,0.000552821232134874,0.271738616296779,0.103743680671459,0.0545993346483766,0.748244270158075,-0.0387504359296228,0.819875627663286,0.172485540832796,0.307323290810905,0.574803960396776,0.000198503422900468,0.241820435185803,0.149316141869657,-0.184875261602584,0.273327736317695,0.195404035805665,0.246449894345185,-0.0871780170617797,0.607908561638951,-0.249224092082795,0.136876185472851,0.0387931229315286,0.819680468986059,0.383859707986247,0.0190047663912982,-0.138729222341121,0.412863854157193
"ENSMUSG00000027254","17754","Map1a","microtubule-associated protein 1 A","ENSMUSG00000027254","magenta",-0.241565523212777,0.149758670287446,-0.239947867878137,0.152589249227585,-0.309203730257731,0.0625770731591795,-0.321642080732247,0.0522272728702917,0.258764575522171,0.1219952260961,0.0590790996195697,0.728340808186034,-0.202233714762669,0.229995900509694,0.400269295873687,0.0140970755560542,0.460237935017752,0.00415416837865953,-0.0195905119401483,0.908377501316271,-0.0733020857026646,0.666354693191876,-0.19780275535563,0.240583430041,0.370599169740222,0.0239473907309075,0.327814174098675,0.047626171810149,-0.209650376471774,0.212992288391741,0.229276619131801,0.172242984291381,0.0393253469049546,0.817248119809294
"ENSMUSG00000113679","100038713","Gm10432","predicted gene 10432","ENSMUSG00000113679","magenta",0.170778790787466,0.312207358598321,0.112734439127523,0.506483364516689,0.198850748325311,0.238050170908102,-0.0446099777818022,0.79319125531055,0.121050120703931,0.475426444874093,0.102616277053009,0.545600627010267,-0.0622983015739658,0.714144556354174,0.0168170718091683,0.921304915035057,0.263655794027642,0.114851956764252,0.216235267355998,0.198640602890877,-0.215174192087061,0.200906269707945,-0.192641130920651,0.253324909752627,-0.240389664078458,0.151812357754768,-0.0524205953621979,0.75798356524154,-0.00475477746471775,0.977718285861447,-0.0252279349335063,0.882175472127778,-0.230112825923641,0.170640552975988
"ENSMUSG00000006398","107995","Cdc20","cell division cycle 20","ENSMUSG00000006398","magenta",-0.0725283013014502,0.669675871916128,0.0392729826617541,0.817487358572999,-0.0932313338151393,0.583117046145153,-0.324715739773352,0.0498934384432787,0.258605961695758,0.122232303318831,0.361675074106535,0.0278398473342427,-0.0653449125215149,0.700795917746323,0.161587809467588,0.339343325208069,0.694044130561011,1.90005652268854e-06,0.285054206911836,0.0872496556887903,-0.28033601662965,0.0928449328481516,0.101500821809096,0.549999013568331,-0.158185501305364,0.349744356504714,0.00169298787904858,0.992065502924498,0.0658130870169121,0.69875231700707,0.29997702084769,0.0712534045210566,-0.287586206275035,0.0843562489012454
"ENSMUSG00000097785","320879","B230217O12Rik","RIKEN cDNA B230217O12 gene","ENSMUSG00000097785","magenta",0.0609470042207835,0.720092396419188,0.0483304657356969,0.776365548998413,0.18013490236844,0.286031660081505,0.267732211098925,0.109142942408324,-0.335685100671488,0.0422374523268914,-0.0896835436990146,0.597592562928725,0.183251506177718,0.277637077035964,-0.168983496291485,0.317397285925788,-0.542821691891388,0.000518144912621657,-0.153898256340139,0.363122837521364,0.115192181591332,0.497199487163544,-0.397325577928037,0.0148888414011266,0.124631436157624,0.462366090473064,0.132170850183809,0.435508551626854,0.0359468550077418,0.8327160176294,-0.223236721505923,0.18413784562959,0.127791508219652,0.451002905432494
"ENSMUSG00000053693","56527","Mast1","microtubule associated serine/threonine kinase 1","ENSMUSG00000053693","magenta",-0.559105141855664,0.000321794950946837,-0.469623051791527,0.003362455844243,-0.568098420774201,0.000244723958179275,-0.650330443721007,1.31934420555829e-05,0.665094381150723,7.10364858981917e-06,-0.171877399155541,0.309057981622538,-0.484648351547805,0.00236712171484656,0.591686020216664,0.000114802924080711,0.714568855567735,6.77815474542704e-07,0.23410098005091,0.163144838035249,0.00162959261599913,0.992362607561969,-0.115503001129705,0.496031606423038,0.0918083660817063,0.588904177307872,0.0254887515862103,0.880965993432207,-0.17325818591876,0.30512827368511,0.251230513481267,0.133640590084784,0.0301822151108176,0.859249053007271
"ENSMUSG00000109498",NA,NA,NA,"ENSMUSG00000109498","magenta",0.0506309461726526,0.76601121795773,-0.0728143019870591,0.668447597500165,0.249858855175049,0.135846366301485,0.293641060291417,0.077738268690382,0.0272237445455346,0.872927237335853,-0.158755351483823,0.347988942463892,-0.0914054359419765,0.590547465424265,-0.0691270617658234,0.684347061449988,-0.37123721147049,0.0236873265185352,0.135526783851143,0.423836723380466,0.332612512999392,0.0442791388615942,0.123125291802202,0.467835237572568,-0.221876957295361,0.186894033940823,0.126892309203968,0.454220817864152,0.325012370218373,0.0496727038867361,-0.196973966577273,0.242599633647957,0.0118827688943498,0.944351575982763
"ENSMUSG00000003779","19348","Kif20a","kinesin family member 20A","ENSMUSG00000003779","magenta",-0.168773308588798,0.318008423645805,-0.0328704602680676,0.846855057708578,-0.161301197635143,0.340212117608841,-0.258164878223288,0.122893392883135,0.296088345974023,0.075181080466707,0.205088466329617,0.223345036624094,-0.0475452697104043,0.779908488828691,0.127310440466618,0.452722937911736,0.521702281865871,0.000928122861373691,0.372610819567116,0.023135392062903,-0.218264578579087,0.194357387888219,0.0399139817480291,0.814559923648829,-0.349745319917291,0.0338438012023632,-0.124704799613771,0.46210056582404,0.162375646701778,0.336962213200584,0.300856122652768,0.0703881860778717,-0.198960491865674,0.237785939398042
"ENSMUSG00000020142","55963","Slc1a4","solute carrier family 1 (glutamate/neutral amino acid transporter), member 4","ENSMUSG00000020142","magenta",-0.249173014500474,0.136959301771876,-0.0222595061056363,0.895958761540925,-0.194678919050268,0.248241994871149,-0.538518192059237,0.000585310606296826,0.249069144364647,0.137128439904467,0.224183560410573,0.182235718062042,-0.020832302279843,0.902596648516806,0.120397504065966,0.477827073292437,0.748360959266017,1.00821516523106e-07,0.351148094226892,0.0330871658596841,-0.425000094927692,0.00873980266420551,-0.0260209100747968,0.878499054165481,-0.199791586284072,0.235791328932195,-0.296331971355589,0.0749301526242484,-0.0998634251232482,0.556485582005851,0.196074011309911,0.244801798415713,-0.313594762357963,0.0587527138175186
"ENSMUSG00000008496","18987","Pou2f2","POU domain, class 2, transcription factor 2","ENSMUSG00000008496","magenta",-0.374534084000253,0.0223805750530422,-0.269266810233245,0.107050272410539,-0.278413422507206,0.095202334946242,-0.423223461415084,0.00905569647052345,0.448304514672076,0.00539057318238679,0.0256031203328123,0.880435717609272,-0.190586289507032,0.258520074126274,0.380754319908136,0.0200781150630389,0.550989152933512,0.0004092713484069,0.600035729085207,8.65698799841193e-05,-0.140517864422596,0.406805998062615,-0.095536342800317,0.57379693704967,-0.0763065551485813,0.653518826103148,-0.0744773471048638,0.661322287717676,0.109694286724763,0.518086617420576,0.371773685826527,0.0234704779524685,0.0116191082921201,0.945584476507582
"ENSMUSG00000030553","78444","Pgpep1l","pyroglutamyl-peptidase I-like","ENSMUSG00000030553","magenta",0.0405895313036288,0.811477376081245,0.111555604217505,0.510967016660344,0.134870585354737,0.426105089564035,0.0939688623578076,0.580127574507691,-0.204651898616195,0.224353513522472,0.0446348582088628,0.793078419322853,0.236074074162158,0.159525504548266,-0.23637652978169,0.158975872712457,-0.391769003342874,0.0164856571759612,-0.199592526771964,0.236268033564823,0.024613791245184,0.885024458938312,0.0701666867587168,0.679850250329033,0.164934193212855,0.329300507777557,0.102944371373035,0.544310092168405,-0.151067126839781,0.372122995978244,-0.135830048762081,0.422790675432001,0.22525910883557,0.180091977326425
"ENSMUSG00000102752","665574","Gm7694","predicted gene 7694","ENSMUSG00000102752","magenta",-0.186430127947993,0.269242438673655,-0.189674997389067,0.260846496514611,0.0273532874008256,0.872327518459356,-0.565387745473267,0.000265995675262809,0.341760872414703,0.0384244031008182,0.0822628454328032,0.628362692149435,-0.0528442824103539,0.756086687796829,0.0677440364836647,0.6903458277977,0.628510076954813,3.10750181437959e-05,0.294309430127962,0.0770332557265404,-0.227787849869575,0.175122519573237,0.283414286161606,0.0891641251986622,-0.189149296765289,0.262194827528156,-0.233957716892682,0.163409918445837,0.0203722168960572,0.904737904043648,0.196491560160617,0.24377840584243,-0.154824552919767,0.360206678937789
"ENSMUSG00000023122","69083","Sult1c2","sulfotransferase family, cytosolic, 1C, member 2","ENSMUSG00000023122","magenta",0.423325822425527,0.00903723526594619,0.316244022620632,0.056536653745731,0.320477565377568,0.0531339670648073,0.702426438025327,1.2602346407059e-06,-0.544443054721374,0.0004946784278491,-0.100926703462262,0.552269330145842,0.276408308916574,0.0977094775857281,-0.457288203692541,0.00443428809062634,-0.778990500766415,1.35890075261932e-08,-0.302077295360672,0.069200000191103,0.152343902919963,0.368047876404246,-0.0192658543487697,0.909889643423895,0.16103472579054,0.341021082389075,0.348601906068452,0.0344709536829127,0.113433688881351,0.503833177439419,-0.394557865881307,0.0156671113420641,0.0933809779262165,0.582509928825842
"ENSMUSG00000048503","235300","Tmem136","transmembrane protein 136","ENSMUSG00000048503","magenta",-0.246706434308799,0.141017515376651,-0.0281496897206946,0.86864212661177,-0.0296778963002945,0.861577976966824,-0.315662410314125,0.057017371037889,0.249662424446927,0.136164435931359,0.324162408061564,0.0503072959850548,0.0916949239578165,0.589366629221782,-0.00620742835068289,0.970913458482801,0.508702328263858,0.00130459107622965,0.262555962072151,0.116430075763875,-0.262761784340737,0.116133514831929,0.266637213104556,0.110654954088478,-0.0394998947421543,0.816450773328729,-0.0354751942952848,0.83488051811543,0.0207385069453523,0.903033121207998,0.149249510458051,0.377970254859152,-0.205978579251185,0.221298483537332
"ENSMUSG00000097208",NA,NA,NA,"ENSMUSG00000097208","magenta",0.14466179992737,0.392967629320546,0.188992202657052,0.262598638596493,0.0438055089536361,0.796841846001736,0.204675233485933,0.224299531075826,-0.26478443820399,0.113249281475976,-0.0301608244239814,0.859347810699148,0.158033329366212,0.350214027257,-0.102552244094587,0.545852665132816,-0.47381668642252,0.003053465497317,-0.306482192534034,0.0650444851748461,0.142028662922846,0.401728908818628,-0.139158843275399,0.411404149797608,0.407244555386731,0.0123616363753227,0.218385532472884,0.194104156916932,-0.0627808983208296,0.71202436725457,-0.161480600800281,0.339668142122351,0.427986446988136,0.0082300167741665
"ENSMUSG00000019564","13496","Arid3a","AT rich interactive domain 3A (BRIGHT-like)","ENSMUSG00000019564","magenta",-0.197344400631438,0.2416970748045,-0.185977295095788,0.270428064275308,-0.00300431343795106,0.985920213054751,-0.186421582962183,0.269264779872348,0.256766602839174,0.125006762546269,0.0918269577199566,0.588828402940398,-0.105978356493728,0.532445377325457,0.280508798623516,0.0926352896814278,0.371108058493178,0.0237397789683951,0.19965007322432,0.236130155285106,-0.243213641890168,0.146914378242548,-0.283270020630128,0.0893340791564571,0.142063309600239,0.40161290576303,-0.0303500076752061,0.858474452293041,0.0212611306467549,0.900601474056469,0.25182277144399,0.132696409858654,-0.0287870610476785,0.865694620095521
"ENSMUSG00000033287","72844","Kctd17","potassium channel tetramerisation domain containing 17","ENSMUSG00000033287","magenta",-0.310342265293902,0.0615670707724342,-0.0556436903095068,0.743589325940634,-0.301287339457242,0.0699668032694629,-0.651156374136354,1.27554862814968e-05,0.341948906301015,0.038311017579738,0.119566274153607,0.480893879971106,-0.29065226955344,0.0809525804195399,0.625952122820959,3.42123120070595e-05,0.798800030291989,3.11617820169533e-09,0.171937471678068,0.308886353091152,-0.11052944027205,0.51488607103489,-0.0552166821895915,0.745491531304337,0.191778995188559,0.255496077082407,0.164396042505021,0.330902993265602,-0.170906368190806,0.311840598649495,0.538869346613684,0.000579553464489424,-0.12027561807847,0.478276128272854
"ENSMUSG00000024843","12660","Chka","choline kinase alpha","ENSMUSG00000024843","magenta",-0.286102054751786,0.0860430928548124,-0.0885377806512722,0.602300574118352,-0.321324973735573,0.0524729381987668,-0.435025859099971,0.00712798636753839,0.185660059777566,0.271260698774536,-0.0805230445130505,0.635669708914796,-0.327098145578811,0.048142619849548,0.52330464533943,0.000889139760767,0.758953364068278,5.21243391156743e-08,0.295282107075427,0.0760161661166706,-0.112509287489857,0.507338188453495,-0.0988003712041733,0.560715888318511,0.00896048563877642,0.958022922780708,0.0790908467382276,0.641710419418485,-0.00424065557848202,0.980127044989681,0.434495743942121,0.00720631818404423,-0.338693554071107,0.0403128396069934
"ENSMUSG00000036206","98402","Sh3bp4","SH3-domain binding protein 4","ENSMUSG00000036206","magenta",-0.329564481791151,0.046382465257496,-0.0564555807152039,0.739976708022805,-0.165816183079308,0.326684570032865,-0.462169268728393,0.00397918975983921,0.394343321591576,0.0157288431930714,0.101584079217791,0.549670142628373,-0.204755167120883,0.224114681417632,0.355600522642693,0.0307767761775363,0.691446053314101,2.15195748506644e-06,0.192819462975364,0.252877344103405,-0.0480116173623569,0.777803715659719,0.276118561421434,0.0980759034020516,0.110997569945379,0.513096371942466,0.146971816873108,0.385373482839528,-0.0572003577231671,0.736667535862741,0.429654018094122,0.00795658394860883,-0.0485350444512202,0.775443181699432
"ENSMUSG00000020431","432530","Adcy1","adenylate cyclase 1","ENSMUSG00000020431","magenta",-0.557211178836061,0.000340556886948477,-0.315907181773893,0.0568146665257499,-0.370642429801327,0.0239296835404965,-0.648544057981922,1.41879189070531e-05,0.336652318589703,0.0416107484681283,-0.247082496122601,0.140393143860732,-0.249300453816469,0.136751994802223,0.495952474105139,0.00179866511004993,0.572149089282749,0.000215772047633936,0.353057707526167,0.0320794534143569,-0.0751220160645665,0.658568037137739,-0.190834523097028,0.25788875391584,0.141229739879142,0.404409170933319,0.0605007329765949,0.722060278446844,-0.00440965289085405,0.979335240189883,0.330841323817039,0.0454917853907335,0.0995933017163998,0.557559096692334
"ENSMUSG00000106889",NA,NA,NA,"ENSMUSG00000106889","magenta",0.34749337572825,0.0350880044548063,0.214800712234112,0.20170801807403,0.1708668447332,0.311954191767761,0.624363475135306,3.63026811332473e-05,-0.450383763235883,0.00515471258501364,0.0331018238339779,0.845790017442529,0.38754163848921,0.017794708327247,-0.473111867522864,0.00310359760374635,-0.819984774562993,5.32774959503762e-10,-0.389918278531469,0.0170484419473698,0.142252595325121,0.40097948402175,-0.0555313314639656,0.744089709560047,0.350769953184059,0.033289753234462,0.1929985795032,0.252428340289118,-0.109221963126576,0.5199010413423,-0.351770670531143,0.0327558220788129,0.592249134699025,0.000112665698294961
"ENSMUSG00000037474","76843","Dtl","denticleless E3 ubiquitin protein ligase","ENSMUSG00000037474","magenta",-0.0734830117555813,0.665579034779222,-0.154410550387115,0.36150829582891,-0.130333451959275,0.441973304119509,-0.332461490461078,0.0443815084610104,0.225057279716421,0.180492883060947,0.386790555305512,0.0180361642266225,0.242238032897232,0.148593253674842,-0.0740398918088448,0.663193752386457,0.527142589395856,0.000801605977438903,0.16796633454954,0.320361610199279,-0.495478497356845,0.00181983835006589,-0.0285183852380293,0.866936888653863,-0.0963561463376952,0.570498488049736,-0.120786767142905,0.476394419787439,-0.115371323207641,0.496526205212769,0.311018290138579,0.0609734979698163,-0.204094667868575,0.225645239264337
"ENSMUSG00000031662","71607","Snx20","sorting nexin 20","ENSMUSG00000031662","magenta",0.0320421641552066,0.850670149981957,0.0634872801278618,0.708924864135353,0.0678935879370836,0.689696254129949,-0.280485090716878,0.0926640338816898,0.0241434999823569,0.887207083886057,0.0778019885383483,0.647166024657581,-0.00616438903041739,0.971115045980653,0.0742705153768121,0.662206877034052,0.472606668743681,0.00313997112935086,0.301900674867568,0.0693708685738425,-0.286383006779642,0.0857217875180166,-0.00658796134127019,0.969131197410185,-0.13420295124241,0.428419921994971,-0.157697738898559,0.351251161290231,0.235493535494544,0.160584326361008,0.220485915639952,0.189743643236365,-0.214794316205279,0.201721767816407
"ENSMUSG00000004040","20848","Stat3","signal transducer and activator of transcription 3","ENSMUSG00000004040","magenta",-0.363231127280888,0.0271259117683523,-0.239856252281211,0.152750715300797,-0.222942476829212,0.184731813554172,-0.756542821125114,6.0744453864857e-08,0.482208296365455,0.00250865688182003,-0.025940187239758,0.878873190852103,-0.3177565170478,0.055301629565715,0.483314581642278,0.00244359546831879,0.819445959996555,5.58819733540051e-10,0.253462732367216,0.13010776041417,-0.122749505402126,0.46920512444584,-0.0234875527108262,0.890252703069838,0.0108799200663465,0.949041642317199,-0.0198974961966636,0.906947967381626,-0.126232821805379,0.45658873340802,0.356453855157399,0.0303494738417662,-0.156264313618585,0.355702046166065
"ENSMUSG00000108969",NA,NA,NA,"ENSMUSG00000108969","magenta",-0.0996591650938965,0.557297255988524,-0.00486971969559121,0.97717978541346,-0.0564564285685267,0.739972938233738,0.137824266778415,0.41594816487093,-0.180581085366941,0.284819913919574,-0.0206301957382314,0.903537177774407,0.246273602450198,0.141738665506225,-0.17231517258196,0.307808634035454,-0.316053540073264,0.0566937358590283,-0.0561332785026138,0.741410184320044,0.0467525649368215,0.783489749571602,-0.0746904651154645,0.660411285777342,0.392477161479577,0.0162744816780164,0.261545063386254,0.11789490341608,0.0167281175762394,0.921719890895041,-0.138906364613543,0.412261630341015,0.527661209711117,0.00079038393826438
"ENSMUSG00000018459","114644","Slc13a3","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3","ENSMUSG00000018459","magenta",-0.302692791073481,0.0686071315403607,-0.255093537650846,0.127570918092122,-0.103589647190261,0.541776189170129,-0.673634598201704,4.88746148020582e-06,0.526301484601768,0.00082010663362731,0.124807920886721,0.461727476249422,-0.177172092797816,0.294162464657166,0.330438035587428,0.0457716032384087,0.726951756828961,3.48301772153064e-07,0.419668052838179,0.0097172140176988,-0.296263772538735,0.0750003296315314,-0.0406376886798383,0.811257739020735,-0.261930157624828,0.117335266792027,-0.356800845137275,0.0301771196626444,-0.00730691897112246,0.965764302909477,0.341437010194089,0.0386203332022058,-0.104465631595827,0.538345363203736
"ENSMUSG00000078864","626802","Gm14322","predicted gene 14322","ENSMUSG00000078864","magenta",0.0794181721480909,0.640327810460829,0.120503072749695,0.477438313153411,0.000443892412993002,0.997919586547686,0.105793081450356,0.533166307917164,-0.132251210082644,0.435227007384624,0.100303841639662,0.554737364332022,0.0345794729076646,0.838994359979422,-0.00469889754062345,0.977980084931163,-0.257670923215907,0.123636891484502,-0.241021807557455,0.150705758700255,0.20271163220657,0.228873188576607,0.123613338066832,0.466059288383945,-0.0382225898433265,0.822289740281919,-0.0579017951919271,0.733555192702363,-0.113531165588465,0.503464293229865,-0.173571594471095,0.304240750739843,0.125491132242861,0.459259707054505
"ENSMUSG00000105681",NA,NA,NA,"ENSMUSG00000105681","magenta",-0.130190471606465,0.442478562785936,-0.0977898918969145,0.564750731883064,-0.263285112746134,0.11538202896512,-0.222146804101446,0.186344761007472,0.295569918526367,0.0757172304838632,0.021037224998761,0.901643147286343,-0.283871980929069,0.0886265798247576,0.36124430813335,0.0280402024805321,0.526588853440995,0.000813743628967403,0.167259487458882,0.322431739820197,-0.038570929648287,0.820696420545963,-0.0563916466989633,0.740260993446796,0.117328650298077,0.489200231363912,0.176795237801284,0.295207180960731,-0.174403734725968,0.301892226647741,0.212760293246938,0.20612757232775,-0.125276649415229,0.460033660181741
